;Pontos;Nome;Semente;Destino;Enterrada;Distancia;D2;D3;D4;Mudanca;X12;Data;Sessenta
600;AFV08;Cercado;C6;P;N;15;0;0;0;N;NA;2018/05/30;38
601;AFV08;Cercado;C6;P;N;15;0;0;0;N;NA;2018/06/14;38
602;AFV08;Cercado;C6;P;N;15;0;0;0;N;NA;2018/07/02;38
603;AFV08;Cercado;C6;P;N;15;0;0;0;N;NA;2018/08/01;38
604;AFV08;Cercado;C7;P;N;15;0;0;0;S;NA;2018/04/20;38
605;AFV08;Cercado;C7;P;N;15;0;0;0;N;NA;2018/04/24;38
606;AFV08;Cercado;C7;P;N;15;0;0;0;N;NA;2018/05/02;38
607;AFV08;Cercado;C7;P;N;15;0;0;0;N;NA;2018/05/09;38
608;AFV08;Cercado;C7;P;N;15;0;0;0;N;NA;2018/05/16;38
609;AFV08;Cercado;C7;P;N;15;0;0;0;N;NA;2018/05/30;38
610;AFV08;Cercado;C7;P;N;15;0;0;0;N;NA;2018/06/14;38
611;AFV08;Cercado;C7;P;N;15;0;0;0;N;NA;2018/07/02;38
612;AFV08;Cercado;C7;P;N;15;0;0;0;N;NA;2018/08/01;38
613;AFV08;Cercado;C8;D;N;21.3;0;0;0;S;NA;2018/04/20;38
614;AFV08;Cercado;C8;RP;N;21.3;0;0;0;S;NA;2018/04/24;38
615;AFV08;Cercado;C8;RP;N;21.3;0;0;0;N;NA;2018/05/02;38
616;AFV08;Cercado;C8;RP;N;21.3;0;0;0;N;NA;2018/05/09;38
617;AFV08;Cercado;C8;RP;N;21.3;0;0;0;N;NA;2018/05/16;38
618;AFV08;Cercado;C8;RP;N;21.3;0;0;0;N;NA;2018/05/30;38
619;AFV08;Cercado;C8;RP;N;21.3;0;0;0;N;NA;2018/06/14;38
620;AFV08;Cercado;C8;RP;N;21.3;0;0;0;N;NA;2018/07/02;38
621;AFV08;Cercado;C8;RP;N;21.3;0;0;0;N;NA;2018/08/01;38
622;AFV08;Cercado;C9;P;N;15;0;0;0;S;Acabou a linha;2018/04/20;38
623;AFV08;Cercado;C9;P;N;15;0;0;0;N;NA;2018/04/24;38
624;AFV08;Cercado;C9;P;N;15;0;0;0;N;NA;2018/05/02;38
625;AFV08;Cercado;C9;P;N;15;0;0;0;N;NA;2018/05/09;38
626;AFV08;Cercado;C9;P;N;15;0;0;0;N;NA;2018/05/16;38
627;AFV08;Cercado;C9;P;N;15;0;0;0;N;NA;2018/05/30;38
628;AFV08;Cercado;C9;P;N;15;0;0;0;N;NA;2018/06/14;38
629;AFV08;Cercado;C9;P;N;15;0;0;0;N;NA;2018/07/02;38
630;AFV08;Cercado;C9;P;N;15;0;0;0;N;NA;2018/08/01;38
631;AFV09;Cercado Acima;C1;N;N;0;0;0;0;N;NA;2018/04/20;35
632;AFV09;Cercado Acima;C1;N;N;0;0;0;0;N;NA;2018/04/24;35
633;AFV09;Cercado Acima;C1;N;N;0;0;0;0;N;NA;2018/05/02;35
634;AFV09;Cercado Acima;C1;N;N;0;0;0;0;N;NA;2018/05/09;35
635;AFV09;Cercado Acima;C1;P;N;12;0;0;0;S;NA;2018/05/16;35
636;AFV09;Cercado Acima;C1;P;N;12;0;0;0;N;NA;2018/05/30;35
637;AFV09;Cercado Acima;C1;P;N;12;0;0;0;N;NA;2018/06/14;35
638;AFV09;Cercado Acima;C1;P;N;12;0;0;0;N;NA;2018/07/02;35
639;AFV09;Cercado Acima;C1;P;N;12;0;0;0;N;NA;2018/08/01;35
640;AFV09;Cercado Acima;C10;N;N;0;0;0;0;N;NA;2018/04/20;35
641;AFV09;Cercado Acima;C10;N;N;0;0;0;0;N;NA;2018/04/24;35
642;AFV09;Cercado Acima;C10;N;N;0;0;0;0;N;NA;2018/05/02;35
643;AFV09;Cercado Acima;C10;N;N;0;0;0;0;N;NA;2018/05/09;35
644;AFV09;Cercado Acima;C10;P;N;12;0;0;0;S;NA;2018/05/16;35
645;AFV09;Cercado Acima;C10;P;N;12;0;0;0;N;NA;2018/05/30;35
646;AFV09;Cercado Acima;C10;P;N;12;0;0;0;N;NA;2018/06/14;35
647;AFV09;Cercado Acima;C10;P;N;12;0;0;0;N;NA;2018/07/02;35
648;AFV09;Cercado Acima;C10;P;N;12;0;0;0;N;NA;2018/08/01;35
649;AFV09;Cercado Acima;C2;N;N;0;0;0;0;N;NA;2018/04/20;35
650;AFV09;Cercado Acima;C2;N;N;0;0;0;0;N;NA;2018/04/24;35
651;AFV09;Cercado Acima;C2;D;S;13;0;0;0;S;NA;2018/05/02;35
652;AFV09;Cercado Acima;C2;D;S;13;0;0;0;N;NA;2018/05/09;35
653;AFV09;Cercado Acima;C2;D;S;13;0;0;0;N;NA;2018/05/16;35
654;AFV09;Cercado Acima;C2;RP;N;13;0;0;0;S;NA;2018/05/30;35
655;AFV09;Cercado Acima;C2;RP;N;13;0;0;0;N;NA;2018/06/14;35
656;AFV09;Cercado Acima;C2;RP;N;13;0;0;0;N;NA;2018/07/02;35
657;AFV09;Cercado Acima;C2;RP;N;13;0;0;0;N;NA;2018/08/01;35
658;AFV09;Cercado Acima;C3;N;N;0;0;0;0;N;NA;2018/04/20;35
659;AFV09;Cercado Acima;C3;N;N;0;0;0;0;N;NA;2018/04/24;35
660;AFV09;Cercado Acima;C3;D;S;19;0;0;0;S;NA;2018/05/02;35
661;AFV09;Cercado Acima;C3;D;S;19;0;0;0;N;NA;2018/05/09;35
662;AFV09;Cercado Acima;C3;D;S;19;0;0;0;N;NA;2018/05/16;35
663;AFV09;Cercado Acima;C3;RP;N;19;0;0;0;S;NA;2018/05/30;35
664;AFV09;Cercado Acima;C3;RP;N;19;0;0;0;N;NA;2018/06/14;35
665;AFV09;Cercado Acima;C3;RP;N;19;0;0;0;N;NA;2018/07/02;35
666;AFV09;Cercado Acima;C3;RP;N;19;0;0;0;N;NA;2018/08/01;35
667;AFV09;Cercado Acima;C4;N;N;0;0;0;0;N;NA;2018/04/20;35
668;AFV09;Cercado Acima;C4;N;N;0;0;0;0;N;NA;2018/04/24;35
669;AFV09;Cercado Acima;C4;D;S;19;0;0;0;S;NA;2018/05/02;35
670;AFV09;Cercado Acima;C4;D;S;19;0;0;0;N;NA;2018/05/09;35
671;AFV09;Cercado Acima;C4;RP;N;19;0;0;0;S;NA;2018/05/16;35
672;AFV09;Cercado Acima;C4;RP;N;19;0;0;0;N;NA;2018/05/30;35
673;AFV09;Cercado Acima;C4;RP;N;19;0;0;0;N;NA;2018/06/14;35
674;AFV09;Cercado Acima;C4;RP;N;19;0;0;0;N;NA;2018/07/02;35
675;AFV09;Cercado Acima;C4;RP;N;19;0;0;0;N;NA;2018/08/01;35
676;AFV09;Cercado Acima;C5;N;N;0;0;0;0;N;NA;2018/04/20;35
677;AFV09;Cercado Acima;C5;N;N;0;0;0;0;N;NA;2018/04/24;35
678;AFV09;Cercado Acima;C5;D;S;26;0;0;0;S;NA;2018/05/02;35
679;AFV09;Cercado Acima;C5;D;S;26;0;0;0;N;NA;2018/05/09;35
680;AFV09;Cercado Acima;C5;RP;N;0;0;0;0;S;NA;2018/05/16;35
681;AFV09;Cercado Acima;C5;RP;N;0;0;0;0;N;NA;2018/05/30;35
682;AFV09;Cercado Acima;C5;RP;N;0;0;0;0;N;NA;2018/06/14;35
683;AFV09;Cercado Acima;C5;RP;N;0;0;0;0;N;NA;2018/07/02;35
684;AFV09;Cercado Acima;C5;RP;N;0;0;0;0;N;NA;2018/08/01;35
685;AFV09;Cercado Acima;C6;N;N;0;0;0;0;N;NA;2018/04/20;35
686;AFV09;Cercado Acima;C6;N;N;0;0;0;0;N;NA;2018/04/24;35
687;AFV09;Cercado Acima;C6;N;N;0;0;0;0;N;NA;2018/05/02;35
688;AFV09;Cercado Acima;C6;N;N;0;0;0;0;N;NA;2018/05/09;35
689;AFV09;Cercado Acima;C6;D;N;23;0;0;0;S;NA;2018/05/16;35
690;AFV09;Cercado Acima;C6;RP;N;0;0;0;0;S;NA;2018/05/30;35
691;AFV09;Cercado Acima;C6;RP;N;0;0;0;0;N;NA;2018/06/14;35
692;AFV09;Cercado Acima;C6;RP;N;0;0;0;0;N;NA;2018/07/02;35
693;AFV09;Cercado Acima;C6;RP;N;0;0;0;0;N;NA;2018/08/01;35
694;AFV09;Cercado Acima;C7;N;N;0;0;0;0;N;NA;2018/04/20;35
695;AFV09;Cercado Acima;C7;N;N;0;0;0;0;N;NA;2018/04/24;35
696;AFV09;Cercado Acima;C7;D;S;8;0;0;0;S;NA;2018/05/02;35
697;AFV09;Cercado Acima;C7;D;S;8;0;0;0;N;NA;2018/05/09;35
698;AFV09;Cercado Acima;C7;D;S;8;0;0;0;N;NA;2018/05/16;35
699;AFV09;Cercado Acima;C7;RP;N;0;0;0;0;S;NA;2018/05/30;35
700;AFV09;Cercado Acima;C7;RP;N;0;0;0;0;N;NA;2018/06/14;35
701;AFV09;Cercado Acima;C7;RP;N;0;0;0;0;N;NA;2018/07/02;35
702;AFV09;Cercado Acima;C7;RP;N;0;0;0;0;N;NA;2018/08/01;35
703;AFV09;Cercado Acima;C8;N;N;0;0;0;0;N;NA;2018/04/20;35
704;AFV09;Cercado Acima;C8;N;N;0;0;0;0;N;NA;2018/04/24;35
705;AFV09;Cercado Acima;C8;N;N;0;0;0;0;N;NA;2018/05/02;35
706;AFV09;Cercado Acima;C8;N;N;0;0;0;0;N;NA;2018/05/09;35
707;AFV09;Cercado Acima;C8;P;N;0;0;0;0;S;NA;2018/05/16;35
708;AFV09;Cercado Acima;C8;P;N;0;0;0;0;N;NA;2018/05/30;35
709;AFV09;Cercado Acima;C8;P;N;0;0;0;0;N;NA;2018/06/14;35
710;AFV09;Cercado Acima;C8;P;N;0;0;0;0;N;NA;2018/07/02;35
711;AFV09;Cercado Acima;C8;P;N;0;0;0;0;N;NA;2018/08/01;35
712;AFV09;Cercado Acima;C9;N;N;0;0;0;0;N;NA;2018/04/20;35
713;AFV09;Cercado Acima;C9;N;N;0;0;0;0;N;NA;2018/04/24;35
714;AFV09;Cercado Acima;C9;N;N;0;0;0;0;N;NA;2018/05/02;35
715;AFV09;Cercado Acima;C9;N;N;0;0;0;0;N;NA;2018/05/09;35
716;AFV09;Cercado Acima;C9;N;N;0;0;0;0;N;NA;2018/05/16;35
717;AFV09;Cercado Acima;C9;P;N;0;0;0;0;S;NA;2018/05/30;35
718;AFV09;Cercado Acima;C9;P;N;0;0;0;0;N;NA;2018/06/14;35
719;AFV09;Cercado Acima;C9;P;N;0;0;0;0;N;NA;2018/07/02;35
720;AFV09;Cercado Acima;C9;P;N;0;0;0;0;N;NA;2018/08/01;35
721;AFV10a;Banheira;C1;N;N;0;0;0;0;N;NA;2018/04/20;42.35294118
722;AFV10a;Banheira;C1;N;N;0;0;0;0;N;NA;2018/04/24;42.35294118
723;AFV10a;Banheira;C1;N;N;0;0;0;0;N;NA;2018/05/02;42.35294118
724;AFV10a;Banheira;C1;N;N;0;0;0;0;N;NA;2018/05/09;42.35294118
725;AFV10a;Banheira;C1;N;N;0;0;0;0;N;NA;2018/05/16;42.35294118
726;AFV10a;Banheira;C1;P;N;0;0;0;0;S;NA;2018/05/30;42.35294118
727;AFV10a;Banheira;C1;P;N;0;0;0;0;N;NA;2018/06/14;42.35294118
728;AFV10a;Banheira;C1;P;N;0;0;0;0;N;NA;2018/07/02;42.35294118
729;AFV10a;Banheira;C1;P;N;0;0;0;0;N;NA;2018/08/01;42.35294118
730;AFV10a;Banheira;C10;N;N;0;0;0;0;N;NA;2018/04/20;42.35294118
731;AFV10a;Banheira;C10;N;N;0;0;0;0;N;NA;2018/04/24;42.35294118
732;AFV10a;Banheira;C10;N;N;0;0;0;0;N;NA;2018/05/02;42.35294118
733;AFV10a;Banheira;C10;N;N;0;0;0;0;N;NA;2018/05/09;42.35294118
734;AFV10a;Banheira;C10;S;N;0;0;0;0;S;NA;2018/05/16;42.35294118
735;AFV10a;Banheira;C10;S;N;0;0;0;0;S;NA;2018/05/30;42.35294118
736;AFV10a;Banheira;C10;S;N;0;0;0;0;S;NA;2018/06/14;42.35294118
737;AFV10a;Banheira;C10;S;N;0;0;0;0;S;NA;2018/07/02;42.35294118
738;AFV10a;Banheira;C10;S;N;0;0;0;0;S;NA;2018/08/01;42.35294118
739;AFV10a;Banheira;C2;N;N;0;0;0;0;N;NA;2018/04/20;42.35294118
740;AFV10a;Banheira;C2;N;N;0;0;0;0;N;NA;2018/04/24;42.35294118
741;AFV10a;Banheira;C2;D;S;7;0;0;0;S;NA;2018/05/02;42.35294118
742;AFV10a;Banheira;C2;RP;N;0;0;0;0;S;NA;2018/05/09;42.35294118
743;AFV10a;Banheira;C2;RP;N;0;0;0;0;N;NA;2018/05/16;42.35294118
744;AFV10a;Banheira;C2;RP;N;0;0;0;0;N;NA;2018/05/30;42.35294118
745;AFV10a;Banheira;C2;RP;N;0;0;0;0;N;NA;2018/06/14;42.35294118
746;AFV10a;Banheira;C2;RP;N;0;0;0;0;N;NA;2018/07/02;42.35294118
747;AFV10a;Banheira;C2;RP;N;0;0;0;0;N;NA;2018/08/01;42.35294118
748;AFV10a;Banheira;C3;N;N;0;0;0;0;N;NA;2018/04/20;42.35294118
749;AFV10a;Banheira;C3;N;N;0;0;0;0;N;NA;2018/04/24;42.35294118
750;AFV10a;Banheira;C3;N;N;0;0;0;0;N;NA;2018/05/02;42.35294118
751;AFV10a;Banheira;C3;N;N;0;0;0;0;N;NA;2018/05/09;42.35294118
752;AFV10a;Banheira;C3;N;N;0;0;0;0;N;NA;2018/05/16;42.35294118
753;AFV10a;Banheira;C3;P;N;0;0;0;0;S;NA;2018/05/30;42.35294118
754;AFV10a;Banheira;C3;P;N;0;0;0;0;N;NA;2018/06/14;42.35294118
755;AFV10a;Banheira;C3;P;N;0;0;0;0;N;NA;2018/07/02;42.35294118
756;AFV10a;Banheira;C3;P;N;0;0;0;0;N;NA;2018/08/01;42.35294118
757;AFV10a;Banheira;C4;N;N;0;0;0;0;N;NA;2018/04/20;42.35294118
758;AFV10a;Banheira;C4;N;N;0;0;0;0;N;NA;2018/04/24;42.35294118
759;AFV10a;Banheira;C4;N;N;0;0;0;0;N;NA;2018/05/02;42.35294118
760;AFV10a;Banheira;C4;N;N;0;0;0;0;N;NA;2018/05/09;42.35294118
761;AFV10a;Banheira;C4;N;N;0;0;0;0;N;NA;2018/05/16;42.35294118
762;AFV10a;Banheira;C4;P;N;0;0;0;0;S;NA;2018/05/30;42.35294118
763;AFV10a;Banheira;C4;P;N;0;0;0;0;N;NA;2018/06/14;42.35294118
764;AFV10a;Banheira;C4;P;N;0;0;0;0;N;NA;2018/07/02;42.35294118
765;AFV10a;Banheira;C4;P;N;0;0;0;0;N;NA;2018/08/01;42.35294118
766;AFV10a;Banheira;C5;N;N;0;0;0;0;N;NA;2018/04/20;42.35294118
767;AFV10a;Banheira;C5;N;N;0;0;0;0;N;NA;2018/04/24;42.35294118
768;AFV10a;Banheira;C5;D;N;8.3;0;0;0;S;NA;2018/05/02;42.35294118
769;AFV10a;Banheira;C5;RP;N;0;0;0;0;S;NA;2018/05/09;42.35294118
770;AFV10a;Banheira;C5;RP;N;0;0;0;0;N;NA;2018/05/16;42.35294118
771;AFV10a;Banheira;C5;RP;N;0;0;0;0;N;NA;2018/05/30;42.35294118
772;AFV10a;Banheira;C5;RP;N;0;0;0;0;N;NA;2018/06/14;42.35294118
773;AFV10a;Banheira;C5;RP;N;0;0;0;0;N;NA;2018/07/02;42.35294118
774;AFV10a;Banheira;C5;RP;N;0;0;0;0;N;NA;2018/08/01;42.35294118
775;AFV10a;Banheira;C6;N;N;0;0;0;0;N;NA;2018/04/20;42.35294118
776;AFV10a;Banheira;C6;N;N;0;0;0;0;N;NA;2018/04/24;42.35294118
777;AFV10a;Banheira;C6;N;N;0;0;0;0;N;NA;2018/05/02;42.35294118
778;AFV10a;Banheira;C6;N;N;0;0;0;0;N;NA;2018/05/09;42.35294118
779;AFV10a;Banheira;C6;D;S;3;0;0;0;S;NA;2018/05/16;42.35294118
780;AFV10a;Banheira;C6;RP;S;3;0;0;0;S;NA;2018/05/30;42.35294118
781;AFV10a;Banheira;C6;RP;S;3;0;0;0;N;NA;2018/06/14;42.35294118
782;AFV10a;Banheira;C6;RP;S;3;0;0;0;N;NA;2018/07/02;42.35294118
783;AFV10a;Banheira;C6;RP;S;3;0;0;0;N;NA;2018/08/01;42.35294118
784;AFV10a;Banheira;C7;N;N;0;0;0;0;N;NA;2018/04/20;42.35294118
785;AFV10a;Banheira;C7;N;N;0;0;0;0;N;NA;2018/04/24;42.35294118
786;AFV10a;Banheira;C7;N;N;0;0;0;0;N;NA;2018/05/02;42.35294118
787;AFV10a;Banheira;C7;N;N;0;0;0;0;N;NA;2018/05/09;42.35294118
788;AFV10a;Banheira;C7;N;N;0;0;0;0;N;NA;2018/05/16;42.35294118
789;AFV10a;Banheira;C7;N;N;0;0;0;0;N;NA;2018/05/30;42.35294118
790;AFV10a;Banheira;C7;N;N;0;0;0;0;N;NA;2018/06/14;42.35294118
791;AFV10a;Banheira;C7;N;N;0;0;0;0;N;NA;2018/07/02;42.35294118
792;AFV10a;Banheira;C7;N;N;0;0;0;0;N;NA;2018/08/01;42.35294118
793;AFV10a;Banheira;C8;N;N;0;0;0;0;N;NA;2018/04/20;42.35294118
794;AFV10a;Banheira;C8;N;N;0;0;0;0;N;NA;2018/04/24;42.35294118
795;AFV10a;Banheira;C8;N;N;0;0;0;0;N;NA;2018/05/02;42.35294118
796;AFV10a;Banheira;C8;N;N;0;0;0;0;N;NA;2018/05/09;42.35294118
797;AFV10a;Banheira;C8;N;N;0;0;0;0;N;NA;2018/05/16;42.35294118
798;AFV10a;Banheira;C8;S;N;0;0;0;0;S;NA;2018/05/30;42.35294118
799;AFV10a;Banheira;C8;S;N;0;0;0;0;N;NA;2018/06/14;42.35294118
800;AFV10a;Banheira;C8;S;N;0;0;0;0;N;NA;2018/07/02;42.35294118
801;AFV10a;Banheira;C8;S;N;0;0;0;0;N;NA;2018/08/01;42.35294118
802;AFV10a;Banheira;C9;N;N;0;0;0;0;N;NA;2018/04/20;42.35294118
803;AFV10a;Banheira;C9;N;N;0;0;0;0;N;NA;2018/04/24;42.35294118
804;AFV10a;Banheira;C9;N;N;0;0;0;0;N;NA;2018/05/02;42.35294118
805;AFV10a;Banheira;C9;N;N;0;0;0;0;N;NA;2018/05/09;42.35294118
806;AFV10a;Banheira;C9;N;N;0;0;0;0;N;NA;2018/05/16;42.35294118
807;AFV10a;Banheira;C9;N;N;0;0;0;0;N;NA;2018/05/30;42.35294118
808;AFV10a;Banheira;C9;N;N;0;0;0;0;N;NA;2018/06/14;42.35294118
809;AFV10a;Banheira;C9;N;N;0;0;0;0;N;NA;2018/07/02;42.35294118
810;AFV10a;Banheira;C9;N;N;0;0;0;0;N;NA;2018/08/01;42.35294118
811;AFV11;Casa do Pesquisador;C1;N;N;0;0;0;0;N;NA;2018/04/20;28
812;AFV11;Casa do Pesquisador;C1;S;N;60;0;0;0;S;NA;2018/04/24;28
813;AFV11;Casa do Pesquisador;C1;S;N;60;0;0;0;N;NA;2018/05/02;28
814;AFV11;Casa do Pesquisador;C1;S;N;60;0;0;0;N;NA;2018/05/09;28
815;AFV11;Casa do Pesquisador;C1;S;N;60;0;0;0;N;NA;2018/05/16;28
816;AFV11;Casa do Pesquisador;C1;S;N;60;0;0;0;N;NA;2018/05/30;28
817;AFV11;Casa do Pesquisador;C1;S;N;60;0;0;0;N;NA;2018/06/14;28
818;AFV11;Casa do Pesquisador;C1;S;N;60;0;0;0;N;NA;2018/07/02;28
819;AFV11;Casa do Pesquisador;C1;S;N;60;0;0;0;N;NA;2018/08/01;28
820;AFV11;Casa do Pesquisador;C10;S;N;33;0;0;0;S;NA;2018/04/20;28
821;AFV11;Casa do Pesquisador;C10;S;N;33;0;0;0;N;NA;2018/04/24;28
822;AFV11;Casa do Pesquisador;C10;S;N;33;0;0;0;N;NA;2018/05/02;28
823;AFV11;Casa do Pesquisador;C10;S;N;33;0;0;0;N;NA;2018/05/09;28
824;AFV11;Casa do Pesquisador;C10;S;N;33;0;0;0;N;NA;2018/05/16;28
825;AFV11;Casa do Pesquisador;C10;S;N;33;0;0;0;N;NA;2018/05/30;28
826;AFV11;Casa do Pesquisador;C10;S;N;33;0;0;0;N;NA;2018/06/14;28
827;AFV11;Casa do Pesquisador;C10;S;N;33;0;0;0;N;NA;2018/07/02;28
828;AFV11;Casa do Pesquisador;C10;S;N;33;0;0;0;N;NA;2018/08/01;28
829;AFV11;Casa do Pesquisador;C2;N;N;0;0;0;0;N;NA;2018/04/20;28
830;AFV11;Casa do Pesquisador;C2;D;S;28.5;0;0;0;S;NA;2018/04/24;28
831;AFV11;Casa do Pesquisador;C2;D;S;28.5;0;0;0;N;NA;2018/05/02;28
832;AFV11;Casa do Pesquisador;C2;D;S;28.5;0;0;0;N;NA;2018/05/09;28
833;AFV11;Casa do Pesquisador;C2;D;S;28.5;0;0;0;N;NA;2018/05/16;28
834;AFV11;Casa do Pesquisador;C2;D;S;28.5;0;0;0;N;NA;2018/05/30;28
835;AFV11;Casa do Pesquisador;C2;D;S;28.5;0;0;0;N;NA;2018/06/14;28
836;AFV11;Casa do Pesquisador;C2;D;S;28.5;0;0;0;N;NA;2018/07/02;28
837;AFV11;Casa do Pesquisador;C2;D;S;28.5;0;0;0;N;NA;2018/08/01;28
838;AFV11;Casa do Pesquisador;C3;D;N;9.3;0;0;0;S;NA;2018/04/20;28
839;AFV11;Casa do Pesquisador;C3;D;N;9.3;0;0;0;N;NA;2018/04/24;28
840;AFV11;Casa do Pesquisador;C3;D;S;30;21;0;0;S;NA;2018/05/02;28
841;AFV11;Casa do Pesquisador;C3;D;S;30;21;0;0;N;NA;2018/05/09;28
842;AFV11;Casa do Pesquisador;C3;D;S;30;21;0;0;N;NA;2018/05/16;28
843;AFV11;Casa do Pesquisador;C3;D;S;30;21;0;0;N;NA;2018/05/30;28
844;AFV11;Casa do Pesquisador;C3;D;S;30;21;0;0;N;NA;2018/06/14;28
845;AFV11;Casa do Pesquisador;C3;D;S;30;21;0;0;N;NA;2018/07/02;28
846;AFV11;Casa do Pesquisador;C3;D;S;30;21;0;0;N;NA;2018/08/01;28
847;AFV11;Casa do Pesquisador;C4;D;S;16;0;0;0;S;NA;2018/04/20;28
848;AFV11;Casa do Pesquisador;C4;D;S;16;0;0;0;N;NA;2018/04/24;28
849;AFV11;Casa do Pesquisador;C4;D;S;49;32;0;0;S;NA;2018/05/02;28
850;AFV11;Casa do Pesquisador;C4;D;S;65;32;16;0;S;NA;2018/05/09;28
851;AFV11;Casa do Pesquisador;C4;D;S;65;32;16;0;N;NA;2018/05/16;28
852;AFV11;Casa do Pesquisador;C4;D;S;65;32;16;0;N;NA;2018/05/30;28
853;AFV11;Casa do Pesquisador;C4;D;S;65;32;16;0;N;NA;2018/06/14;28
854;AFV11;Casa do Pesquisador;C4;D;S;65;32;16;0;N;NA;2018/07/02;28
855;AFV11;Casa do Pesquisador;C4;D;S;65;32;16;0;N;NA;2018/08/01;28
856;AFV11;Casa do Pesquisador;C5;D;S;30;0;0;0;S;NA;2018/04/20;28
857;AFV11;Casa do Pesquisador;C5;D;S;30;0;0;0;N;NA;2018/04/24;28
858;AFV11;Casa do Pesquisador;C5;D;S;30;0;0;0;N;NA;2018/05/02;28
859;AFV11;Casa do Pesquisador;C5;D;S;30;0;0;0;N;NA;2018/05/09;28
860;AFV11;Casa do Pesquisador;C5;D;S;30;0;0;0;N;NA;2018/05/16;28
861;AFV11;Casa do Pesquisador;C5;S;S;30;0;0;0;S;NA;2018/05/30;28
862;AFV11;Casa do Pesquisador;C5;S;S;30;0;0;0;N;NA;2018/06/14;28
863;AFV11;Casa do Pesquisador;C5;S;S;30;0;0;0;N;NA;2018/07/02;28
864;AFV11;Casa do Pesquisador;C5;S;S;30;0;0;0;N;NA;2018/08/01;28
865;AFV11;Casa do Pesquisador;C6;D;S;14.5;0;0;0;S;NA;2018/04/20;28
866;AFV11;Casa do Pesquisador;C6;D;S;14.5;0;0;0;N;NA;2018/04/24;28
867;AFV11;Casa do Pesquisador;C6;D;S;14.5;0;0;0;N;NA;2018/05/02;28
868;AFV11;Casa do Pesquisador;C6;D;S;14.5;0;0;0;N;NA;2018/05/09;28
869;AFV11;Casa do Pesquisador;C6;D;S;14.5;0;0;0;N;NA;2018/05/16;28
870;AFV11;Casa do Pesquisador;C6;D;S;14.5;0;0;0;N;NA;2018/05/30;28
871;AFV11;Casa do Pesquisador;C6;D;S;14.5;0;0;0;N;NA;2018/06/14;28
872;AFV11;Casa do Pesquisador;C6;D;S;14.5;0;0;0;N;NA;2018/07/02;28
873;AFV11;Casa do Pesquisador;C6;D;S;14.5;0;0;0;N;NA;2018/08/01;28
874;AFV11;Casa do Pesquisador;C7;N;N;0;0;0;0;N;NA;2018/04/20;28
875;AFV11;Casa do Pesquisador;C7;S;N;14;0;0;0;S;NA;2018/04/24;28
876;AFV11;Casa do Pesquisador;C7;S;N;14;0;0;0;N;NA;2018/05/02;28
877;AFV11;Casa do Pesquisador;C7;S;N;14;0;0;0;N;NA;2018/05/09;28
878;AFV11;Casa do Pesquisador;C7;S;N;14;0;0;0;N;NA;2018/05/16;28
879;AFV11;Casa do Pesquisador;C7;S;N;14;0;0;0;N;NA;2018/05/30;28
880;AFV11;Casa do Pesquisador;C7;S;N;14;0;0;0;N;NA;2018/06/14;28
881;AFV11;Casa do Pesquisador;C7;S;N;14;0;0;0;N;NA;2018/07/02;28
882;AFV11;Casa do Pesquisador;C7;S;N;14;0;0;0;N;NA;2018/08/01;28
883;AFV11;Casa do Pesquisador;C8;N;N;0;0;0;0;N;NA;2018/04/20;28
884;AFV11;Casa do Pesquisador;C8;D;N;49;0;0;0;S;NA;2018/04/24;28
885;AFV11;Casa do Pesquisador;C8;S;N;49;0;0;0;S;NA;2018/05/02;28
886;AFV11;Casa do Pesquisador;C8;S;N;49;0;0;0;N;NA;2018/05/09;28
887;AFV11;Casa do Pesquisador;C8;S;N;49;0;0;0;N;NA;2018/05/16;28
888;AFV11;Casa do Pesquisador;C8;S;N;49;0;0;0;N;NA;2018/05/30;28
889;AFV11;Casa do Pesquisador;C8;S;N;49;0;0;0;N;NA;2018/06/14;28
890;AFV11;Casa do Pesquisador;C8;S;N;49;0;0;0;N;NA;2018/07/02;28
891;AFV11;Casa do Pesquisador;C8;S;N;49;0;0;0;N;NA;2018/08/01;28
892;AFV11;Casa do Pesquisador;C9;N;N;0;0;0;0;N;NA;2018/04/20;28
893;AFV11;Casa do Pesquisador;C9;S;N;12;0;0;0;S;NA;2018/04/24;28
894;AFV11;Casa do Pesquisador;C9;S;N;12;0;0;0;N;NA;2018/05/02;28
895;AFV11;Casa do Pesquisador;C9;S;N;12;0;0;0;N;NA;2018/05/09;28
896;AFV11;Casa do Pesquisador;C9;S;N;12;0;0;0;N;NA;2018/05/16;28
897;AFV11;Casa do Pesquisador;C9;S;N;12;0;0;0;N;NA;2018/05/30;28
898;AFV11;Casa do Pesquisador;C9;S;N;12;0;0;0;N;NA;2018/06/14;28
899;AFV11;Casa do Pesquisador;C9;S;N;12;0;0;0;N;NA;2018/07/02;28
900;AFV11;Casa do Pesquisador;C9;S;N;12;0;0;0;N;NA;2018/08/01;28
901;AFV12;Anathema;C1;N;N;0;0;0;0;N;NA;2018/04/20;34.8
902;AFV12;Anathema;C1;N;N;0;0;0;0;N;NA;2018/04/24;34.8
903;AFV12;Anathema;C1;N;N;0;0;0;0;N;NA;2018/05/02;34.8
904;AFV12;Anathema;C1;P;N;0;0;0;0;S;NA;2018/05/09;34.8
905;AFV12;Anathema;C1;P;N;0;0;0;0;N;NA;2018/05/16;34.8
