"","Trinta","Sessenta","Cento_e_vinte","log30","log60","log120","Pontos","Nome","Semente","Destino","Enterrada","Distancia","D2","D3","D4","Mudanca","Data","Dispersas"
"49",43,38,35,3.78418963391826,3.66356164612965,3.58351893845611,"AFV08","Cercado","C1","P","N",17,0,0,0,"N",2018-08-01,FALSE
"50",37,35,35,3.63758615972639,3.58351893845611,3.58351893845611,"AFV09","Cercado Acima","C4","P","N",19,0,0,0,"N",2018-08-01,FALSE
"51",37,35,35,3.63758615972639,3.58351893845611,3.58351893845611,"AFV09","Cercado Acima","C2","P","N",13,0,0,0,"N",2018-08-01,FALSE
"52",37,35,35,3.63758615972639,3.58351893845611,3.58351893845611,"AFV09","Cercado Acima","C6","P","N",0,0,0,0,"N",2018-08-01,FALSE
"53",37,35,35,3.63758615972639,3.58351893845611,3.58351893845611,"AFV09","Cercado Acima","C7","P","N",0,0,0,0,"N",2018-08-01,FALSE
"54",37,35,35,3.63758615972639,3.58351893845611,3.58351893845611,"AFV09","Cercado Acima","C8","P","N",0,0,0,0,"N",2018-08-01,FALSE
"55",37,35,35,3.63758615972639,3.58351893845611,3.58351893845611,"AFV09","Cercado Acima","C3","P","N",19,0,0,0,"N",2018-08-01,FALSE
"56",37,35,35,3.63758615972639,3.58351893845611,3.58351893845611,"AFV09","Cercado Acima","C5","P","N",0,0,0,0,"N",2018-08-01,FALSE
"57",37,35,35,3.63758615972639,3.58351893845611,3.58351893845611,"AFV09","Cercado Acima","C1","P","N",12,0,0,0,"N",2018-08-01,FALSE
"58",37,35,35,3.63758615972639,3.58351893845611,3.58351893845611,"AFV09","Cercado Acima","C9","P","N",0,0,0,0,"N",2018-08-01,FALSE
"59",37,35,35,3.63758615972639,3.58351893845611,3.58351893845611,"AFV09","Cercado Acima","C10","P","N",12,0,0,0,"N",2018-08-01,FALSE
"60",44.11764706,42.35294118,38.82352941,3.80927345733712,3.76937454821453,3.68445792881175,"AFV10a","Banheira","C6","P","S",3,0,0,0,"N",2018-08-01,FALSE
"61",44.11764706,42.35294118,38.82352941,3.80927345733712,3.76937454821453,3.68445792881175,"AFV10a","Banheira","C7","N","N",0,0,0,0,"N",2018-08-01,FALSE
"62",44.11764706,42.35294118,38.82352941,3.80927345733712,3.76937454821453,3.68445792881175,"AFV10a","Banheira","C9","N","N",0,0,0,0,"N",2018-08-01,FALSE
"63",44.11764706,42.35294118,38.82352941,3.80927345733712,3.76937454821453,3.68445792881175,"AFV10a","Banheira","C1","P","N",0,0,0,0,"N",2018-08-01,FALSE
"64",44.11764706,42.35294118,38.82352941,3.80927345733712,3.76937454821453,3.68445792881175,"AFV10a","Banheira","C5","P","N",0,0,0,0,"N",2018-08-01,FALSE
"65",44.11764706,42.35294118,38.82352941,3.80927345733712,3.76937454821453,3.68445792881175,"AFV10a","Banheira","C4","P","N",0,0,0,0,"N",2018-08-01,FALSE
"66",44.11764706,42.35294118,38.82352941,3.80927345733712,3.76937454821453,3.68445792881175,"AFV10a","Banheira","C3","P","N",0,0,0,0,"N",2018-08-01,FALSE
"67",44.11764706,42.35294118,38.82352941,3.80927345733712,3.76937454821453,3.68445792881175,"AFV10a","Banheira","C2","P","N",0,0,0,0,"N",2018-08-01,FALSE
"68",28,28,27,3.36729582998647,3.36729582998647,3.3322045101752,"AFV11","Casa do Pesquisador","C3","D","S",30,21,0,0,"N",2018-08-01,TRUE
"69",28,28,27,3.36729582998647,3.36729582998647,3.3322045101752,"AFV11","Casa do Pesquisador","C4","D","S",65,32,16,0,"N",2018-08-01,TRUE
