;Pontos;Nome;Semente;Destino;Enterrada;Distancia;D2;D3;D4;Mudanca;X12;X13;Data;N
1;AFV07;Lago das Fadas;C1;N;N;0;0;0;0;N;NA;1;2018/04/20;1
2;AFV07;Lago das Fadas;C2;N;N;0;0;0;0;N;NA;2;2018/04/20;2
3;AFV07;Lago das Fadas;C3;N;N;0;0;0;0;N;NA;3;2018/04/20;3
4;AFV07;Lago das Fadas;C4;N;N;0;0;0;0;N;NA;4;2018/04/20;4
5;AFV07;Lago das Fadas;C5;N;N;0;0;0;0;N;NA;5;2018/04/20;5
6;AFV07;Lago das Fadas;C6;N;N;0;0;0;0;N;NA;6;2018/04/20;6
7;AFV07;Lago das Fadas;C7;N;N;0;0;0;0;N;NA;7;2018/04/20;7
8;AFV07;Lago das Fadas;C8;N;N;0;0;0;0;N;NA;8;2018/04/20;8
9;AFV07;Lago das Fadas;C9;N;N;0;0;0;0;N;NA;9;2018/04/20;9
10;AFV07;Lago das Fadas;C10;N;N;0;0;0;0;N;NA;10;2018/04/20;10
11;AFV01;Restaurante Acima;C1;N;N;0;0;0;0;N;NA;11;2018/04/20;11
12;AFV01;Restaurante Acima;C2;N;N;0;0;0;0;N;NA;12;2018/04/20;12
13;AFV01;Restaurante Acima;C3;N;N;0;0;0;0;N;NA;13;2018/04/20;13
14;AFV01;Restaurante Acima;C4;N;N;0;0;0;0;N;NA;14;2018/04/20;14
15;AFV01;Restaurante Acima;C5;N;N;0;0;0;0;N;NA;15;2018/04/20;15
16;AFV01;Restaurante Acima;C6;N;N;0;0;0;0;N;NA;16;2018/04/20;16
17;AFV01;Restaurante Acima;C7;N;N;0;0;0;0;N;NA;17;2018/04/20;17
18;AFV01;Restaurante Acima;C8;N;N;0;0;0;0;N;NA;18;2018/04/20;18
19;AFV01;Restaurante Acima;C9;N;N;0;0;0;0;N;NA;19;2018/04/20;19
20;AFV01;Restaurante Acima;C10;N;N;0;0;0;0;N;NA;20;2018/04/20;20
21;AFV20;Grutas;C1;N;N;0;0;0;0;N;NA;21;2018/04/20;21
22;AFV20;Grutas;C2;N;N;0;0;0;0;N;NA;22;2018/04/20;22
23;AFV20;Grutas;C3;N;N;0;0;0;0;N;NA;23;2018/04/20;23
24;AFV20;Grutas;C4;N;N;0;0;0;0;N;NA;24;2018/04/20;24
25;AFV20;Grutas;C5;N;N;0;0;0;0;N;NA;25;2018/04/20;25
26;AFV20;Grutas;C6;N;N;0;0;0;0;N;NA;26;2018/04/20;26
27;AFV20;Grutas;C7;N;N;0;0;0;0;N;NA;27;2018/04/20;27
28;AFV20;Grutas;C8;N;N;0;0;0;0;N;NA;28;2018/04/20;28
29;AFV20;Grutas;C9;N;N;0;0;0;0;N;NA;29;2018/04/20;29
30;AFV20;Grutas;C10;N;N;0;0;0;0;N;NA;30;2018/04/20;30
31;AFV06;Muro;C1;N;N;0;0;0;0;N;NA;31;2018/04/20;31
221;AFV06;Muro;C1;N;N;0;0;0;0;N;NA;221;2018/04/24;221
411;AFV06;Muro;C1;N;N;0;0;0;0;N;NA;411;2018/05/02;411
601;AFV06;Muro;C1;N;N;0;0;0;0;N;NA;601;2018/05/09;601
791;AFV06;Muro;C1;N;N;0;0;0;0;N;NA;791;2018/05/16;791
981;AFV06;Muro;C1;N;N;0;0;0;0;N;NA;981;2018/05/30;981
1171;AFV06;Muro;C1;N;N;0;0;0;0;N;NA;1171;2018/06/14;1171
1361;AFV06;Muro;C1;N;N;0;0;0;0;N;NA;1361;2018/07/02;1361
1551;AFV06;Muro;C1;N;N;0;0;0;0;N;NA;1551;2018/08/01;1551
40;AFV06;Muro;C10;N;N;0;0;0;0;N;NA;40;2018/04/20;40
42;AFV05b;Banheiro;C2;N;N;0;0;0;0;N;NA;42;2018/04/20;42
43;AFV05b;Banheiro;C3;N;N;0;0;0;0;N;NA;43;2018/04/20;43
44;AFV05b;Banheiro;C4;N;N;0;0;0;0;N;NA;44;2018/04/20;44
45;AFV05b;Banheiro;C5;N;N;0;0;0;0;N;NA;45;2018/04/20;45
46;AFV05b;Banheiro;C6;N;N;0;0;0;0;N;NA;46;2018/04/20;46
47;AFV05b;Banheiro;C7;N;N;0;0;0;0;N;NA;47;2018/04/20;47
48;AFV05b;Banheiro;C8;N;N;0;0;0;0;N;NA;48;2018/04/20;48
49;AFV05b;Banheiro;C9;N;N;0;0;0;0;N;NA;49;2018/04/20;49
50;AFV05b;Banheiro;C10;N;N;0;0;0;0;N;NA;50;2018/04/20;50
51;AFV10a;Banheira;C1;N;N;0;0;0;0;N;NA;51;2018/04/20;51
52;AFV10a;Banheira;C2;N;N;0;0;0;0;N;NA;52;2018/04/20;52
53;AFV10a;Banheira;C3;N;N;0;0;0;0;N;NA;53;2018/04/20;53
54;AFV10a;Banheira;C4;N;N;0;0;0;0;N;NA;54;2018/04/20;54
55;AFV10a;Banheira;C5;N;N;0;0;0;0;N;NA;55;2018/04/20;55
56;AFV10a;Banheira;C6;N;N;0;0;0;0;N;NA;56;2018/04/20;56
57;AFV10a;Banheira;C7;N;N;0;0;0;0;N;NA;57;2018/04/20;57
58;AFV10a;Banheira;C8;N;N;0;0;0;0;N;NA;58;2018/04/20;58
59;AFV10a;Banheira;C9;N;N;0;0;0;0;N;NA;59;2018/04/20;59
60;AFV10a;Banheira;C10;N;N;0;0;0;0;N;NA;60;2018/04/20;60
61;AFV11;Casa do Pesquisador;C1;N;N;0;0;0;0;N;NA;61;2018/04/20;61
62;AFV11;Casa do Pesquisador;C2;N;N;0;0;0;0;N;NA;62;2018/04/20;62
63;AFV11;Casa do Pesquisador;C3;D;N;9.3;0;0;0;S;NA;63;2018/04/20;63
64;AFV11;Casa do Pesquisador;C4;D;S;16;0;0;0;S;NA;64;2018/04/20;64
65;AFV11;Casa do Pesquisador;C5;D;S;30;0;0;0;S;NA;65;2018/04/20;65
66;AFV11;Casa do Pesquisador;C6;D;S;14.5;0;0;0;S;NA;66;2018/04/20;66
67;AFV11;Casa do Pesquisador;C7;N;N;0;0;0;0;N;NA;67;2018/04/20;67
68;AFV11;Casa do Pesquisador;C8;N;N;0;0;0;0;N;NA;68;2018/04/20;68
69;AFV11;Casa do Pesquisador;C9;N;N;0;0;0;0;N;NA;69;2018/04/20;69
71;AFV14;Capela;C1;N;N;0;0;0;0;N;NA;71;2018/04/20;71
72;AFV14;Capela;C2;N;N;0;0;0;0;N;NA;72;2018/04/20;72
73;AFV14;Capela;C3;N;N;0;0;0;0;N;NA;73;2018/04/20;73
74;AFV14;Capela;C4;N;N;0;0;0;0;N;NA;74;2018/04/20;74
75;AFV14;Capela;C5;N;N;0;0;0;0;N;NA;75;2018/04/20;75
76;AFV14;Capela;C6;N;N;0;0;0;0;N;NA;76;2018/04/20;76
77;AFV14;Capela;C7;N;N;0;0;0;0;N;NA;77;2018/04/20;77
78;AFV14;Capela;C8;N;N;0;0;0;0;N;NA;78;2018/04/20;78
79;AFV14;Capela;C9;N;N;0;0;0;0;N;NA;79;2018/04/20;79
80;AFV14;Capela;C10;N;N;0;0;0;0;N;NA;80;2018/04/20;80
81;AFV13;Centro de Visitantes;C1;N;N;0;0;0;0;N;NA;81;2018/04/20;81
82;AFV13;Centro de Visitantes;C2;D;S;33;0;0;0;S;NA;82;2018/04/20;82
83;AFV13;Centro de Visitantes;C3;N;N;0;0;0;0;N;NA;83;2018/04/20;83
84;AFV13;Centro de Visitantes;C4;N;N;0;0;0;0;N;NA;84;2018/04/20;84
85;AFV13;Centro de Visitantes;C5;N;N;0;0;0;0;N;NA;85;2018/04/20;85
86;AFV13;Centro de Visitantes;C6;N;N;0;0;0;0;N;NA;86;2018/04/20;86
87;AFV13;Centro de Visitantes;C7;N;N;0;0;0;0;N;NA;87;2018/04/20;87
88;AFV13;Centro de Visitantes;C8;N;N;0;0;0;0;N;NA;88;2018/04/20;88
89;AFV13;Centro de Visitantes;C9;D;S;41.3;0;0;0;S;NA;89;2018/04/20;89
90;AFV13;Centro de Visitantes;C10;N;N;0;0;0;0;N;NA;90;2018/04/20;90
91;AFV08;Cercado;C1;D;N;17;0;0;0;S;NA;91;2018/04/20;91
92;AFV08;Cercado;C2;D;N;16;0;0;0;S;NA;92;2018/04/20;92
93;AFV08;Cercado;C3;N;N;0;0;0;0;N;NA;93;2018/04/20;93
94;AFV08;Cercado;C4;N;N;0;0;0;0;N;NA;94;2018/04/20;94
95;AFV08;Cercado;C5;N;N;0;0;0;0;N;NA;95;2018/04/20;95
96;AFV08;Cercado;C6;P;N;15;0;0;0;S;Acabou a linha;96;2018/04/20;96
97;AFV08;Cercado;C7;P;N;15;0;0;0;S;NA;97;2018/04/20;97
98;AFV08;Cercado;C8;D;N;21.3;0;0;0;S;NA;98;2018/04/20;98
99;AFV08;Cercado;C9;P;N;15;0;0;0;S;Acabou a linha;99;2018/04/20;99
100;AFV08;Cercado;C10;D;N;32;0;0;0;S;NA;100;2018/04/20;100
101;AFV03;Circuito Mylena;C1;N;N;0;0;0;0;N;NA;101;2018/04/20;101
291;AFV03;Circuito Mylena;C1;N;N;0;0;0;0;N;NA;291;2018/04/24;291
481;AFV03;Circuito Mylena;C1;N;N;0;0;0;0;N;NA;481;2018/05/02;481
671;AFV03;Circuito Mylena;C1;N;N;0;0;0;0;N;NA;671;2018/05/09;671
861;AFV03;Circuito Mylena;C1;N;N;0;0;0;0;N;NA;861;2018/05/16;861
1051;AFV03;Circuito Mylena;C1;S;N;0;0;0;0;S;NA;1051;2018/05/30;1051
1241;AFV03;Circuito Mylena;C1;S;N;0;0;0;0;N;NA;1241;2018/06/14;1241
1431;AFV03;Circuito Mylena;C1;S;N;0;0;0;0;N;NA;1431;2018/07/02;1431
1621;AFV03;Circuito Mylena;C1;S;N;0;0;0;0;N;NA;1621;2018/08/01;1621
110;AFV03;Circuito Mylena;C10;N;N;0;0;0;0;N;NA;110;2018/04/20;110
111;AFV04;Estrada Excelsior;C1;N;N;0;0;0;0;N;NA;111;2018/04/20;111
112;AFV04;Estrada Excelsior;C2;N;N;0;0;0;0;N;NA;112;2018/04/20;112
113;AFV04;Estrada Excelsior;C3;N;N;0;0;0;0;N;NA;113;2018/04/20;113
114;AFV04;Estrada Excelsior;C4;N;N;0;0;0;0;N;NA;114;2018/04/20;114
115;AFV04;Estrada Excelsior;C5;N;N;0;0;0;0;N;NA;115;2018/04/20;115
116;AFV04;Estrada Excelsior;C6;N;N;0;0;0;0;N;NA;116;2018/04/20;116
117;AFV04;Estrada Excelsior;C7;N;N;0;0;0;0;N;NA;117;2018/04/20;117
118;AFV04;Estrada Excelsior;C8;N;N;0;0;0;0;N;NA;118;2018/04/20;118
119;AFV04;Estrada Excelsior;C9;N;N;0;0;0;0;N;NA;119;2018/04/20;119
120;AFV04;Estrada Excelsior;C10;N;N;0;0;0;0;N;NA;120;2018/04/20;120
121;AFV09;Cercado Acima;C1;N;N;0;0;0;0;N;NA;121;2018/04/20;121
122;AFV09;Cercado Acima;C2;N;N;0;0;0;0;N;NA;122;2018/04/20;122
123;AFV09;Cercado Acima;C3;N;N;0;0;0;0;N;NA;123;2018/04/20;123
124;AFV09;Cercado Acima;C4;N;N;0;0;0;0;N;NA;124;2018/04/20;124
125;AFV09;Cercado Acima;C5;N;N;0;0;0;0;N;NA;125;2018/04/20;125
126;AFV09;Cercado Acima;C6;N;N;0;0;0;0;N;NA;126;2018/04/20;126
127;AFV09;Cercado Acima;C7;N;N;0;0;0;0;N;NA;127;2018/04/20;127
128;AFV09;Cercado Acima;C8;N;N;0;0;0;0;N;NA;128;2018/04/20;128
129;AFV09;Cercado Acima;C9;N;N;0;0;0;0;N;NA;129;2018/04/20;129
130;AFV09;Cercado Acima;C10;N;N;0;0;0;0;N;NA;130;2018/04/20;130
131;AFV16a;Saida;C1;N;N;0;0;0;0;N;NA;131;2018/04/20;131
132;AFV16a;Saida;C2;N;N;0;0;0;0;N;NA;132;2018/04/20;132
133;AFV16a;Saida;C3;N;N;0;0;0;0;N;NA;133;2018/04/20;133
134;AFV16a;Saida;C4;N;N;0;0;0;0;N;NA;134;2018/04/20;134
135;AFV16a;Saida;C5;N;N;0;0;0;0;N;NA;135;2018/04/20;135
136;AFV16a;Saida;C6;N;N;0;0;0;0;N;NA;136;2018/04/20;136
137;AFV16a;Saida;C7;N;N;0;0;0;0;N;NA;137;2018/04/20;137
138;AFV16a;Saida;C8;N;N;0;0;0;0;N;NA;138;2018/04/20;138
139;AFV16a;Saida;C9;N;N;0;0;0;0;N;NA;139;2018/04/20;139
140;AFV16a;Saida;C10;N;N;0;0;0;0;N;NA;140;2018/04/20;140
142;AFV17a;Casas;C2;D;S;12.5;0;0;0;S;NA;142;2018/04/20;142
143;AFV17a;Casas;C3;D;S;23.3;0;0;0;S;NA;143;2018/04/20;143
144;AFV17a;Casas;C4;D;S;11.4;0;0;0;S;NA;144;2018/04/20;144
149;AFV17a;Casas;C9;D;S;13.6;0;0;0;S;NA;149;2018/04/20;149
151;AFV18;Escadaria Abaixo;C1;N;N;0;0;0;0;N;NA;151;2018/04/20;151
152;AFV18;Escadaria Abaixo;C2;N;N;0;0;0;0;N;NA;152;2018/04/20;152
153;AFV18;Escadaria Abaixo;C3;N;N;0;0;0;0;N;NA;153;2018/04/20;153
154;AFV18;Escadaria Abaixo;C4;N;N;0;0;0;0;N;NA;154;2018/04/20;154
155;AFV18;Escadaria Abaixo;C5;N;N;0;0;0;0;N;NA;155;2018/04/20;155
156;AFV18;Escadaria Abaixo;C6;N;N;0;0;0;0;N;NA;156;2018/04/20;156
157;AFV18;Escadaria Abaixo;C7;N;N;0;0;0;0;N;NA;157;2018/04/20;157
158;AFV18;Escadaria Abaixo;C8;N;N;0;0;0;0;N;NA;158;2018/04/20;158
159;AFV18;Escadaria Abaixo;C9;N;N;0;0;0;0;N;NA;159;2018/04/20;159
160;AFV18;Escadaria Abaixo;C10;N;N;0;0;0;0;N;NA;160;2018/04/20;160
161;AFV15;Cova da Onca;C1;N;N;0;0;0;0;N;NA;161;2018/04/20;161
162;AFV15;Cova da Onca;C2;N;N;0;0;0;0;N;NA;162;2018/04/20;162
163;AFV15;Cova da Onca;C3;N;N;0;0;0;0;N;NA;163;2018/04/20;163
164;AFV15;Cova da Onca;C4;N;N;0;0;0;0;N;NA;164;2018/04/20;164
165;AFV15;Cova da Onca;C5;N;N;0;0;0;0;N;NA;165;2018/04/20;165
166;AFV15;Cova da Onca;C6;N;N;0;0;0;0;N;NA;166;2018/04/20;166
167;AFV15;Cova da Onca;C7;N;N;0;0;0;0;N;NA;167;2018/04/20;167
168;AFV15;Cova da Onca;C8;N;N;0;0;0;0;N;NA;168;2018/04/20;168
169;AFV15;Cova da Onca;C9;N;N;0;0;0;0;N;NA;169;2018/04/20;169
170;AFV15;Cova da Onca;C10;N;N;0;0;0;0;N;NA;170;2018/04/20;170
171;AFV12;Anathema;C1;N;N;0;0;0;0;N;NA;171;2018/04/20;171
172;AFV12;Anathema;C2;N;N;0;0;0;0;N;NA;172;2018/04/20;172
173;AFV12;Anathema;C3;N;N;0;0;0;0;N;NA;173;2018/04/20;173
174;AFV12;Anathema;C4;N;N;0;0;0;0;N;NA;174;2018/04/20;174
175;AFV12;Anathema;C5;N;N;0;0;0;0;N;NA;175;2018/04/20;175
176;AFV12;Anathema;C6;N;N;0;0;0;0;N;NA;176;2018/04/20;176
177;AFV12;Anathema;C7;N;N;0;0;0;0;N;NA;177;2018/04/20;177
178;AFV12;Anathema;C8;N;N;0;0;0;0;N;NA;178;2018/04/20;178
179;AFV12;Anathema;C9;N;N;0;0;0;0;N;NA;179;2018/04/20;179
180;AFV12;Anathema;C10;N;N;0;0;0;0;N;NA;180;2018/04/20;180
181;AFV19;Cascatinha;C1;N;N;0;0;0;0;N;NA;181;2018/04/20;181
182;AFV19;Cascatinha;C2;N;N;0;0;0;0;N;NA;182;2018/04/20;182
183;AFV19;Cascatinha;C3;N;N;0;0;0;0;N;NA;183;2018/04/20;183
184;AFV19;Cascatinha;C4;N;N;0;0;0;0;N;NA;184;2018/04/20;184
185;AFV19;Cascatinha;C5;N;N;0;0;0;0;N;NA;185;2018/04/20;185
186;AFV19;Cascatinha;C6;N;N;0;0;0;0;N;NA;186;2018/04/20;186
187;AFV19;Cascatinha;C7;N;N;0;0;0;0;N;NA;187;2018/04/20;187
188;AFV19;Cascatinha;C8;N;N;0;0;0;0;N;NA;188;2018/04/20;188
189;AFV19;Cascatinha;C9;N;N;0;0;0;0;N;NA;189;2018/04/20;189
190;AFV19;Cascatinha;C10;N;N;0;0;0;0;N;NA;190;2018/04/20;190
41;AFV05b;Banheiro;C1;S;N;66.5;0;0;0;S;NA;41;2018/04/20;41
70;AFV11;Casa do Pesquisador;C10;S;N;33;0;0;0;S;NA;70;2018/04/20;70
141;AFV17a;Casas;C1;P;N;11.6;0;0;0;S;NA;141;2018/04/20;141
150;AFV17a;Casas;C10;P;N;2;0;0;0;S;NA;150;2018/04/20;150
145;AFV17a;Casas;C5;S;N;0;0;0;0;S;Acabou a linha;145;2018/04/20;145
146;AFV17a;Casas;C6;S;N;23.2;0;0;0;S;NA;146;2018/04/20;146
147;AFV17a;Casas;C7;S;N;14.4;0;0;0;S;NA;147;2018/04/20;147
148;AFV17a;Casas;C8;S;N;2;0;0;0;S;NA;148;2018/04/20;148
191;AFV07;Lago das Fadas;C1;N;N;0;0;0;0;N;NA;191;2018/04/24;191
192;AFV07;Lago das Fadas;C2;N;N;0;0;0;0;N;NA;192;2018/04/24;192
193;AFV07;Lago das Fadas;C3;N;N;0;0;0;0;N;NA;193;2018/04/24;193
194;AFV07;Lago das Fadas;C4;N;N;0;0;0;0;N;NA;194;2018/04/24;194
195;AFV07;Lago das Fadas;C5;N;N;0;0;0;0;N;NA;195;2018/04/24;195
196;AFV07;Lago das Fadas;C6;N;N;0;0;0;0;N;NA;196;2018/04/24;196
197;AFV07;Lago das Fadas;C7;N;N;0;0;0;0;N;NA;197;2018/04/24;197
198;AFV07;Lago das Fadas;C8;N;N;0;0;0;0;N;NA;198;2018/04/24;198
199;AFV07;Lago das Fadas;C9;N;N;0;0;0;0;N;NA;199;2018/04/24;199
200;AFV07;Lago das Fadas;C10;N;N;0;0;0;0;N;NA;200;2018/04/24;200
201;AFV01;Restaurante Acima;C1;N;N;0;0;0;0;N;NA;201;2018/04/24;201
202;AFV01;Restaurante Acima;C2;N;N;0;0;0;0;N;NA;202;2018/04/24;202
203;AFV01;Restaurante Acima;C3;N;N;0;0;0;0;N;NA;203;2018/04/24;203
204;AFV01;Restaurante Acima;C4;N;N;0;0;0;0;N;NA;204;2018/04/24;204
205;AFV01;Restaurante Acima;C5;N;N;0;0;0;0;N;NA;205;2018/04/24;205
206;AFV01;Restaurante Acima;C6;N;N;0;0;0;0;N;NA;206;2018/04/24;206
207;AFV01;Restaurante Acima;C7;N;N;0;0;0;0;N;NA;207;2018/04/24;207
208;AFV01;Restaurante Acima;C8;N;N;0;0;0;0;N;NA;208;2018/04/24;208
209;AFV01;Restaurante Acima;C9;N;N;0;0;0;0;N;NA;209;2018/04/24;209
210;AFV01;Restaurante Acima;C10;N;N;0;0;0;0;N;NA;210;2018/04/24;210
211;AFV20;Grutas;C1;N;N;0;0;0;0;N;NA;211;2018/04/24;211
212;AFV20;Grutas;C2;N;N;0;0;0;0;N;NA;212;2018/04/24;212
213;AFV20;Grutas;C3;N;N;0;0;0;0;N;NA;213;2018/04/24;213
214;AFV20;Grutas;C4;N;N;0;0;0;0;N;NA;214;2018/04/24;214
215;AFV20;Grutas;C5;N;N;0;0;0;0;N;NA;215;2018/04/24;215
216;AFV20;Grutas;C6;N;N;0;0;0;0;N;NA;216;2018/04/24;216
217;AFV20;Grutas;C7;N;N;0;0;0;0;N;NA;217;2018/04/24;217
218;AFV20;Grutas;C8;N;N;0;0;0;0;N;NA;218;2018/04/24;218
219;AFV20;Grutas;C9;N;N;0;0;0;0;N;NA;219;2018/04/24;219
220;AFV20;Grutas;C10;N;N;0;0;0;0;N;NA;220;2018/04/24;220
230;AFV06;Muro;C10;N;N;0;0;0;0;N;NA;230;2018/04/24;230
420;AFV06;Muro;C10;N;N;0;0;0;0;N;NA;420;2018/05/02;420
610;AFV06;Muro;C10;N;N;0;0;0;0;N;NA;610;2018/05/09;610
800;AFV06;Muro;C10;N;N;0;0;0;0;N;NA;800;2018/05/16;800
990;AFV06;Muro;C10;N;N;0;0;0;0;N;NA;990;2018/05/30;990
1180;AFV06;Muro;C10;N;N;0;0;0;0;N;NA;1180;2018/06/14;1180
1370;AFV06;Muro;C10;P;N;0;0;0;0;S;NA;1370;2018/07/02;1370
1560;AFV06;Muro;C10;P;N;0;0;0;0;N;NA;1560;2018/08/01;1560
32;AFV06;Muro;C2;N;N;0;0;0;0;N;NA;32;2018/04/20;32
222;AFV06;Muro;C2;N;N;0;0;0;0;N;NA;222;2018/04/24;222
232;AFV05b;Banheiro;C2;N;N;0;0;0;0;N;NA;232;2018/04/24;232
234;AFV05b;Banheiro;C4;N;N;0;0;0;0;N;NA;234;2018/04/24;234
235;AFV05b;Banheiro;C5;N;N;0;0;0;0;N;NA;235;2018/04/24;235
236;AFV05b;Banheiro;C6;N;N;0;0;0;0;N;NA;236;2018/04/24;236
237;AFV05b;Banheiro;C7;N;N;0;0;0;0;N;NA;237;2018/04/24;237
238;AFV05b;Banheiro;C8;N;N;0;0;0;0;N;NA;238;2018/04/24;238
239;AFV05b;Banheiro;C9;N;N;0;0;0;0;N;NA;239;2018/04/24;239
240;AFV05b;Banheiro;C10;N;N;0;0;0;0;N;NA;240;2018/04/24;240
241;AFV10a;Banheira;C1;N;N;0;0;0;0;N;NA;241;2018/04/24;241
242;AFV10a;Banheira;C2;N;N;0;0;0;0;N;NA;242;2018/04/24;242
243;AFV10a;Banheira;C3;N;N;0;0;0;0;N;NA;243;2018/04/24;243
244;AFV10a;Banheira;C4;N;N;0;0;0;0;N;NA;244;2018/04/24;244
245;AFV10a;Banheira;C5;N;N;0;0;0;0;N;NA;245;2018/04/24;245
246;AFV10a;Banheira;C6;N;N;0;0;0;0;N;NA;246;2018/04/24;246
247;AFV10a;Banheira;C7;N;N;0;0;0;0;N;NA;247;2018/04/24;247
248;AFV10a;Banheira;C8;N;N;0;0;0;0;N;NA;248;2018/04/24;248
249;AFV10a;Banheira;C9;N;N;0;0;0;0;N;NA;249;2018/04/24;249
250;AFV10a;Banheira;C10;N;N;0;0;0;0;N;NA;250;2018/04/24;250
252;AFV11;Casa do Pesquisador;C2;D;S;28.5;0;0;0;S;NA;252;2018/04/24;252
253;AFV11;Casa do Pesquisador;C3;D;N;9.3;0;0;0;N;NA;253;2018/04/24;253
254;AFV11;Casa do Pesquisador;C4;D;S;16;0;0;0;N;NA;254;2018/04/24;254
255;AFV11;Casa do Pesquisador;C5;D;S;30;0;0;0;N;NA;255;2018/04/24;255
256;AFV11;Casa do Pesquisador;C6;D;S;14.5;0;0;0;N;NA;256;2018/04/24;256
258;AFV11;Casa do Pesquisador;C8;D;N;49;0;0;0;S;NA;258;2018/04/24;258
261;AFV14;Capela;C1;N;N;0;0;0;0;N;NA;261;2018/04/24;261
262;AFV14;Capela;C2;D;S;26.6;0;0;0;S;NA;262;2018/04/24;262
263;AFV14;Capela;C3;N;N;0;0;0;0;N;NA;263;2018/04/24;263
264;AFV14;Capela;C4;D;S;12.2;0;0;0;S;NA;264;2018/04/24;264
266;AFV14;Capela;C6;N;N;0;0;0;0;N;NA;266;2018/04/24;266
267;AFV14;Capela;C7;N;N;0;0;0;0;N;NA;267;2018/04/24;267
268;AFV14;Capela;C8;N;N;0;0;0;0;N;NA;268;2018/04/24;268
270;AFV14;Capela;C10;N;N;0;0;0;0;N;NA;270;2018/04/24;270
271;AFV13;Centro de Visitantes;C1;D;S;14;0;0;0;S;NA;271;2018/04/24;271
272;AFV13;Centro de Visitantes;C2;RP;S;33;0;0;0;S;NA;272;2018/04/24;272
273;AFV13;Centro de Visitantes;C3;D;S;19.5;0;0;0;S;NA;273;2018/04/24;273
274;AFV13;Centro de Visitantes;C4;D;N;13;0;0;0;S;NA;274;2018/04/24;274
275;AFV13;Centro de Visitantes;C5;D;S;14;0;0;0;S;NA;275;2018/04/24;275
276;AFV13;Centro de Visitantes;C6;N;N;0;0;0;0;N;NA;276;2018/04/24;276
277;AFV13;Centro de Visitantes;C7;N;N;0;0;0;0;N;NA;277;2018/04/24;277
278;AFV13;Centro de Visitantes;C8;D;S;28;0;0;0;S;NA;278;2018/04/24;278
279;AFV13;Centro de Visitantes;C9;D;S;41.3;0;0;0;N;NA;279;2018/04/24;279
280;AFV13;Centro de Visitantes;C10;D;S;9;0;0;0;S;NA;280;2018/04/24;280
281;AFV08;Cercado;C1;RP;N;17;0;0;0;S;NA;281;2018/04/24;281
282;AFV08;Cercado;C2;S;N;16;0;0;0;S;NA;282;2018/04/24;282
283;AFV08;Cercado;C3;N;N;0;0;0;0;N;NA;283;2018/04/24;283
284;AFV08;Cercado;C4;N;N;0;0;0;0;N;NA;284;2018/04/24;284
285;AFV08;Cercado;C5;N;N;0;0;0;0;N;NA;285;2018/04/24;285
286;AFV08;Cercado;C6;P;N;15;0;0;0;N;NA;286;2018/04/24;286
287;AFV08;Cercado;C7;P;N;15;0;0;0;N;NA;287;2018/04/24;287
288;AFV08;Cercado;C8;RP;N;21.3;0;0;0;S;NA;288;2018/04/24;288
289;AFV08;Cercado;C9;P;N;15;0;0;0;N;NA;289;2018/04/24;289
290;AFV08;Cercado;C10;RP;N;32;0;0;0;S;NA;290;2018/04/24;290
300;AFV03;Circuito Mylena;C10;N;N;0;0;0;0;N;NA;300;2018/04/24;300
490;AFV03;Circuito Mylena;C10;N;N;0;0;0;0;N;NA;490;2018/05/02;490
680;AFV03;Circuito Mylena;C10;N;N;0;0;0;0;N;NA;680;2018/05/09;680
870;AFV03;Circuito Mylena;C10;S;N;0;0;0;0;S;NA;870;2018/05/16;870
1060;AFV03;Circuito Mylena;C10;S;N;0;0;0;0;N;NA;1060;2018/05/30;1060
1250;AFV03;Circuito Mylena;C10;S;N;0;0;0;0;N;NA;1250;2018/06/14;1250
1440;AFV03;Circuito Mylena;C10;S;N;0;0;0;0;N;NA;1440;2018/07/02;1440
1630;AFV03;Circuito Mylena;C10;S;N;0;0;0;0;N;NA;1630;2018/08/01;1630
102;AFV03;Circuito Mylena;C2;N;N;0;0;0;0;N;NA;102;2018/04/20;102
292;AFV03;Circuito Mylena;C2;N;N;0;0;0;0;N;NA;292;2018/04/24;292
301;AFV04;Estrada Excelsior;C1;N;N;0;0;0;0;N;NA;301;2018/04/24;301
302;AFV04;Estrada Excelsior;C2;N;N;0;0;0;0;N;NA;302;2018/04/24;302
303;AFV04;Estrada Excelsior;C3;N;N;0;0;0;0;N;NA;303;2018/04/24;303
304;AFV04;Estrada Excelsior;C4;N;N;0;0;0;0;N;NA;304;2018/04/24;304
305;AFV04;Estrada Excelsior;C5;N;N;0;0;0;0;N;NA;305;2018/04/24;305
306;AFV04;Estrada Excelsior;C6;N;N;0;0;0;0;N;NA;306;2018/04/24;306
307;AFV04;Estrada Excelsior;C7;N;N;0;0;0;0;N;NA;307;2018/04/24;307
308;AFV04;Estrada Excelsior;C8;D;S;21;0;0;0;S;NA;308;2018/04/24;308
309;AFV04;Estrada Excelsior;C9;N;N;0;0;0;0;N;NA;309;2018/04/24;309
310;AFV04;Estrada Excelsior;C10;N;N;0;0;0;0;N;NA;310;2018/04/24;310
311;AFV09;Cercado Acima;C1;N;N;0;0;0;0;N;NA;311;2018/04/24;311
312;AFV09;Cercado Acima;C2;N;N;0;0;0;0;N;NA;312;2018/04/24;312
313;AFV09;Cercado Acima;C3;N;N;0;0;0;0;N;NA;313;2018/04/24;313
